"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat","weekend"
741,185.587733445527,"Entire home/apt","0","0",3,"0",0,1,10,90,"0",2.82592122757215,0.314925313702834,81.2977096809968,5.8221944267126,126.136382101127,3.01538156806572,16.35664,48.23126,"0"
742,240.282355141061,"Entire home/apt","0","0",4,"0",0,0,10,100,"1",4.85188439965281,0.543925702983493,114.294732679897,8.18530015448945,91.2111834738531,2.18046940039879,16.323,48.181,"0"
743,231.867797957133,"Entire home/apt","0","0",3,"0",0,0,10,94,"1",1.78841722305803,0.460940294612221,108.85183792869,7.79550330030988,169.156574213344,4.04381041776764,16.37266,48.2246,"0"
744,208.494028001776,"Entire home/apt","0","0",2,"0",1,0,10,97,"1",1.88208593661937,0.472095061305226,107.756213728519,7.71703937879179,162.731704058391,3.89021924351842,16.389,48.222,"0"
745,262.019961199542,"Entire home/apt","0","0",4,"1",0,1,10,100,"1",2.13642908393557,0.947263552830828,122.206292987254,8.75189228246991,160.04217764355,3.82592416668932,16.38984,48.19264,"0"
746,335.179861159806,"Entire home/apt","0","0",2,"0",0,0,8,100,"1",1.86269676416312,0.515194274157825,107.731217113452,7.71524922807904,163.856136093416,3.9170996056826,16.38832,48.22212,"0"
747,261.085010401328,"Entire home/apt","0","0",3,"0",0,0,9,88,"1",1.29736884647225,0.344219319723106,137.488970261013,9.84637229669998,219.540594545708,5.24827691430516,16.3721,48.22015,"0"
748,461.398218918729,"Entire home/apt","0","0",6,"0",0,0,10,90,"2",8.54483927239384,0.162767639314099,29.341496603233,2.10131255437669,48.9174615307521,1.16940734623366,16.45374,48.26372,"0"
749,171.563471472314,"Entire home/apt","0","0",4,"1",1,0,10,100,"1",2.82755076973186,0.191189734375508,104.951327663954,7.5161654294917,154.81124921101,3.70087503402348,16.33567,48.20707,"0"
750,220.180912979454,"Entire home/apt","0","0",6,"0",0,0,9,93,"2",2.12575735372934,0.71009635693131,97.1391914119699,6.95669362732785,146.03391925346,3.49104660443044,16.38923,48.22457,"0"
751,154.26688170535,"Private room","0","1",2,"0",1,0,10,100,"1",1.95494557176757,0.598169457235288,138.084894384554,9.88904983490418,217.946412740804,5.210166843677,16.34808,48.21264,"0"
752,142.813734427226,"Entire home/apt","0","0",4,"0",0,0,10,93,"1",5.25913394571652,0.878339850993403,46.2677400143291,3.31349774926047,67.3048607931799,1.60897144262687,16.40748,48.25009,"0"
753,197.040880723652,"Private room","0","1",2,"0",0,0,10,100,"1",2.72870843565195,0.710864542294381,90.7034931524529,6.49579643003174,124.432171658422,2.97464118316298,16.39906,48.1908,"0"
754,185.587733445527,"Entire home/apt","0","0",3,"0",1,0,6,80,"1",1.95673619344407,0.969731207075538,130.941513709526,9.37747144828995,174.861735770662,4.18019643674338,16.38851,48.19399,"0"
755,219.012224481687,"Entire home/apt","0","0",4,"0",0,1,10,98,"0",1.62806579639462,0.41549329689895,183.28530147511,13.1261097629194,277.098163803344,6.62423229332493,16.3518,48.20754,"0"
756,165.720028983475,"Entire home/apt","0","0",4,"1",0,1,7,100,"2",4.18998913318404,0.121702106573801,102.806924410588,7.3625924356231,116.97831122764,2.7964512511266,16.33005,48.18464,"0"
757,162.213963490171,"Entire home/apt","0","0",4,"0",0,0,9,87,"1",2.43964181389188,0.164000295142469,93.1380249575311,6.67014719049965,133.859315307453,3.20000387967671,16.40246,48.19799,"0"
758,174.134586167403,"Entire home/apt","0","0",2,"1",1,0,10,97,"1",1.58223314498255,0.545690765819185,138.949839689775,9.95099352009815,191.005651507766,4.56612843462677,16.39344,48.2138,"0"
759,133.464226445083,"Private room","0","1",3,"0",1,0,10,80,"1",3.57983811242607,0.918569192193939,77.6311058948835,5.55960793796356,100.433037889634,2.40092450911151,16.389,48.178,"0"
760,162.213963490171,"Entire home/apt","0","0",4,"0",1,0,6,70,"1",3.23990195147733,0.751194758648545,86.4610220381146,6.19196878501798,125.040110917114,2.98917441144042,16.33145,48.21584,"0"
761,227.193043966061,"Entire home/apt","0","0",5,"1",0,1,8,80,"2",3.09004276649717,0.11887734648269,77.4262529087158,5.54493724282294,108.536472028995,2.59464297110348,16.40834,48.19319,"0"
762,150.760816212047,"Entire home/apt","0","0",2,"0",0,0,8,100,"1",2.20989018048974,0.601090219071241,134.008811713892,9.59713821893039,219.136857223953,5.23862528122292,16.34451,48.20459,"0"
763,238.879928943739,"Entire home/apt","0","0",3,"0",0,0,10,100,"1",0.321476896680582,0.2112373117398,639.203826845837,45.7770455379152,573.921985702964,13.7200207296966,16.36948,48.20927,"0"
764,196.807143024098,"Entire home/apt","0","0",3,"0",0,0,10,97,"1",1.86716216800737,0.281819457038245,109.545432441232,7.8451755742419,169.917865079775,4.06200962729256,16.36657,48.22464,"0"
765,147.02101301919,"Entire home/apt","0","0",4,"0",0,0,10,92,"2",3.14714240814022,0.635184747832031,80.0428918292832,5.73232973641009,121.587363201315,2.9066339766509,16.34108,48.22662,"0"
766,161.045274992404,"Entire home/apt","0","0",4,"0",0,0,10,100,"1",1.98565778882433,1.13340679766362,141.313651989405,10.1202796519055,176.940454109,4.22988970412756,16.38674,48.19295,"0"
767,168.291143678564,"Entire home/apt","0","0",3,"0",0,0,10,100,"0",1.2913325452878,0.096363133947984,141.474260705203,10.1317817615427,238.228739380965,5.69503055143102,16.38689,48.21606,"0"
768,90.4564897272281,"Private room","0","1",2,"0",1,0,9,90,"1",11.0921801348594,2.80336253518559,23.281829514593,1.66734510203823,31.7030095129494,0.757883403227131,16.52267,48.20263,"0"
769,150.760816212047,"Entire home/apt","0","0",3,"0",1,0,6,100,"0",3.70470305885372,1.19713381905134,76.948221497011,5.51070267665936,108.174188350544,2.58598231738712,16.32575,48.21776,"0"
770,249.39812542365,"Entire home/apt","0","0",4,"1",0,0,10,93,"0",0.428220640878919,0.119693094329245,252.138193842021,18.0570595741092,496.700204459191,11.8739781213951,16.37612,48.21201,"0"
771,113.830259682584,"Private room","0","1",2,"0",0,0,10,100,"1",2.38733174312055,0.209426113410359,132.078523373291,9.45889921979136,214.399233658089,5.12536895866971,16.34785,48.19574,"0"
772,104.247014000888,"Private room","0","1",2,"0",1,0,10,90,"1",4.24831524368517,0.335460467627937,89.548835254699,6.41310476745673,100.014607016224,2.39092161603519,16.33549,48.18008,"0"
773,174.134586167403,"Entire home/apt","0","0",3,"0",0,0,10,100,"1",3.41343979571143,0.762997249952516,91.0817796754637,6.52288769366778,123.770130009456,2.95881459806257,16.32776,48.20729,"0"
774,237.711240445972,"Entire home/apt","0","0",4,"0",0,0,10,100,"1",2.48041160560271,0.2634814183997,103.095347751844,7.38324808233913,137.199545832015,3.27985450951943,16.40283,48.21938,"0"
775,104.247014000888,"Private room","0","1",3,"0",1,0,10,100,"1",4.14159890223374,0.276452704342845,92.7662362029799,6.64352126926329,104.599656154116,2.50053053638611,16.33493,48.18174,"0"
776,231.867797957133,"Entire home/apt","0","0",5,"0",1,0,9,89,"2",4.02029950965568,0.466430338670797,69.584867141198,4.98337071539569,91.0308834195027,2.17615919701771,16.3849,48.17315,"0"
777,162.213963490171,"Entire home/apt","0","0",3,"0",1,0,10,100,"2",4.00261527200406,0.171388489089816,71.1532894974012,5.09569441967776,93.84414469208,2.24341224523565,16.37787,48.17263,"0"
778,112.661571184816,"Entire home/apt","0","0",3,"1",1,0,10,100,"1",6.19708444762149,3.51817676607607,44.7676061461195,3.20606457456116,62.1343883261003,1.48536755360044,16.30868,48.24349,"0"
779,227.193043966061,"Entire home/apt","0","0",4,"0",0,0,10,100,"1",2.51377642398039,0.12894957614545,125.683566137492,9.0009197204496,225.766100498138,5.39710214290406,16.34422,48.19739,"0"
780,217.843535983919,"Entire home/apt","0","0",4,"0",0,0,10,100,"1",1.27883840385504,0.405101282206709,154.970070057904,11.0982939339716,243.579772315438,5.82295086920092,16.3658,48.21876,"0"
781,96.0661945165136,"Private room","0","1",4,"0",0,0,10,100,"1",10.1970236419061,1.48894469111374,24.8347709517213,1.77856012907574,34.8462593593007,0.833025067294476,16.49816,48.24718,"0"
782,247.060748428114,"Entire home/apt","0","0",4,"0",0,1,10,100,"1",0.480148351275909,0.0302754632603741,236.496022507555,16.9368341320572,485.714794686634,11.6113639446284,16.37746,48.21202,"0"
783,173.900848467849,"Entire home/apt","0","0",4,"0",0,1,10,100,"1",4.40516826997737,1.12561969400936,67.556378965056,4.83809906383098,86.3867472058303,2.06513775732661,16.36474,48.16935,"0"
784,193.534815230348,"Entire home/apt","0","0",2,"0",0,0,10,100,"1",4.15050654467549,1.3217649484306,68.7264294428031,4.92189307718317,96.3725603227036,2.30385585208398,16.32114,48.22125,"0"
785,139.307668933922,"Private room","0","1",2,"0",0,0,10,100,"1",3.77522269472574,0.0582793826893354,75.6900397392893,5.42059707778895,100.537027463927,2.40341045519914,16.37801,48.17469,"0"
786,270.200780683917,"Entire home/apt","0","0",5,"0",1,0,10,100,"1",1.2233413718572,0.32058041089267,168.311487715881,12.0537492332354,258.596353735947,6.18193312377723,16.3645,48.21767,"0"
